imdb_id,shap_sum,base_value,top_pos_features,top_neg_features,rationale_features,calibrated_probability,recommended_action,phase6_rationale,true_label,genre
tt0120738,0.7913656234741211,0.0,Genre=Horror=+0.295; Network: lead_role_count=+0.205; Topic 17 proportion=+0.158; Genre=Action=+0.131; Topic 01 proportion=+0.100,Topic 10 proportion=-0.085; release_year_parsed=-0.068; Embedding PC 05=-0.061; Genre=Animation=-0.050; Network: top1_eigenvector_centrality=-0.046,"Top features pushing probability up: Genre=Horror (+0.295 log-odds), Network: lead_role_count (+0.205 log-odds), Topic 17 proportion (+0.158 log-odds). Top features pulling probability down: Topic 10 proportion (-0.085 log-odds), release_year_parsed (-0.068 log-odds), Embedding PC 05 (-0.061 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Science Fiction
tt9770150,-0.2355915904045105,0.0,Network: n_significant_characters=+0.095; Embedding PC 10=+0.093; Genre=Romance=+0.091; Topic 01 proportion=+0.082; Embedding PC 05=+0.081,release_year_parsed=-0.239; Topic 15 proportion=-0.168; Embedding PC 03=-0.140; Embedding PC 06=-0.085; Topic 08 proportion=-0.078,"Top features pushing probability up: Network: n_significant_characters (+0.095 log-odds), Embedding PC 10 (+0.093 log-odds), Genre=Romance (+0.091 log-odds). Top features pulling probability down: release_year_parsed (-0.239 log-odds), Topic 15 proportion (-0.168 log-odds), Embedding PC 03 (-0.140 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Drama
tt0134084,0.5345901250839233,0.0,Embedding PC 05=+0.242; Genre=Horror=+0.203; Genre=Romance=+0.107; Topic 15 proportion=+0.102; Network: dialogue_gini=+0.086,Embedding PC 11=-0.113; release_year_parsed=-0.107; Embedding PC 03=-0.105; Embedding PC 00=-0.092; Network: top1_dialogue_share=-0.074,"Top features pushing probability up: Embedding PC 05 (+0.242 log-odds), Genre=Horror (+0.203 log-odds), Genre=Romance (+0.107 log-odds). Top features pulling probability down: Embedding PC 11 (-0.113 log-odds), release_year_parsed (-0.107 log-odds), Embedding PC 03 (-0.105 log-odds).",0.6666666865348816,Refer,"Recommended Refer to human reader: at probability 0.667, expected losses from Greenlight ($16.7M) and Pass ($66.7M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Horror
tt0102975,-0.25976303219795227,0.0,Network: lead_role_count=+0.213; Network: max_betweenness_centrality=+0.186; Topic 01 proportion=+0.147; Embedding PC 12=+0.083; Embedding PC 01=+0.075,Genre=Horror=-0.211; Genre=Action=-0.123; Genre=Other=-0.090; Network: top1_dialogue_share=-0.085; release_year_parsed=-0.078,"Top features pushing probability up: Network: lead_role_count (+0.213 log-odds), Network: max_betweenness_centrality (+0.186 log-odds), Topic 01 proportion (+0.147 log-odds). Top features pulling probability down: Genre=Horror (-0.211 log-odds), Genre=Action (-0.123 log-odds), Genre=Other (-0.090 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Science Fiction
tt10343028,-0.39491039514541626,0.0,Network: modularity=+0.211; Embedding PC 11=+0.179; Network: top1_dialogue_share=+0.136; log(parse_warning_count)=+0.113; Topic 01 proportion=+0.065,Genre=Romance=-0.221; release_year_parsed=-0.191; Network: lead_role_count=-0.116; Topic 15 proportion=-0.105; Embedding PC 06=-0.086,"Top features pushing probability up: Network: modularity (+0.211 log-odds), Embedding PC 11 (+0.179 log-odds), Network: top1_dialogue_share (+0.136 log-odds). Top features pulling probability down: Genre=Romance (-0.221 log-odds), release_year_parsed (-0.191 log-odds), Network: lead_role_count (-0.116 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Drama
tt0077681,1.986536979675293,0.0,release_year_parsed=+1.051; Genre=Horror=+0.248; Embedding PC 12=+0.182; Network: mean_clustering_coefficient=+0.122; Network: lead_role_count=+0.094,Genre=Action=-0.055; Embedding PC 06=-0.040; Genre=Science Fiction=-0.037; Network: max_betweenness_centrality=-0.034; Genre=Romance=-0.033,"Top features pushing probability up: release_year_parsed (+1.051 log-odds), Genre=Horror (+0.248 log-odds), Embedding PC 12 (+0.182 log-odds). Top features pulling probability down: Genre=Action (-0.055 log-odds), Embedding PC 06 (-0.040 log-odds), Genre=Science Fiction (-0.037 log-odds).",1.0,Greenlight,Recommended Greenlight: model probability 1.000 of >=2x ROI yields expected loss $0 from Greenlight vs $100.0M from Pass and $5.0K from Refer.,1,Horror
tt0088161,1.3258424997329712,0.0,release_year_parsed=+1.004; Embedding PC 12=+0.178; Genre=Science Fiction=+0.142; Network: mean_clustering_coefficient=+0.074; log(parse_warning_count)=+0.073,Embedding PC 00=-0.101; Genre=Romance=-0.074; Embedding PC 05=-0.055; Embedding PC 14=-0.046; Embedding PC 07=-0.039,"Top features pushing probability up: release_year_parsed (+1.004 log-odds), Embedding PC 12 (+0.178 log-odds), Genre=Science Fiction (+0.142 log-odds). Top features pulling probability down: Embedding PC 00 (-0.101 log-odds), Genre=Romance (-0.074 log-odds), Embedding PC 05 (-0.055 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0490215,-0.9408247470855713,0.0,Genre=Action=+0.212; Embedding PC 05=+0.085; log(parse_warning_count)=+0.070; Genre=Crime=+0.068; Topic 10 proportion=+0.066,Genre=Romance=-0.242; Network: lead_role_count=-0.174; Embedding PC 03=-0.136; Topic 19 proportion=-0.129; Embedding PC 11=-0.123,"Top features pushing probability up: Genre=Action (+0.212 log-odds), Embedding PC 05 (+0.085 log-odds), log(parse_warning_count) (+0.070 log-odds). Top features pulling probability down: Genre=Romance (-0.242 log-odds), Network: lead_role_count (-0.174 log-odds), Embedding PC 03 (-0.136 log-odds).",0.375,Refer,"Recommended Refer to human reader: at probability 0.375, expected losses from Greenlight ($31.2M) and Pass ($37.5M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Drama
tt2401878,0.647379457950592,0.0,Network: lead_role_count=+0.196; Topic 12 proportion=+0.157; Network: top1_dialogue_share=+0.134; Embedding PC 12=+0.133; log(total_action_chars)=+0.130,Embedding PC 03=-0.080; Topic 15 proportion=-0.078; Topic 10 proportion=-0.064; Embedding PC 13=-0.064; Embedding PC 06=-0.062,"Top features pushing probability up: Network: lead_role_count (+0.196 log-odds), Topic 12 proportion (+0.157 log-odds), Network: top1_dialogue_share (+0.134 log-odds). Top features pulling probability down: Embedding PC 03 (-0.080 log-odds), Topic 15 proportion (-0.078 log-odds), Topic 10 proportion (-0.064 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Animation
tt15791034,-0.5218440294265747,0.0,Network: mean_clustering_coefficient=+0.106; Topic 01 proportion=+0.105; Network: dialogue_gini=+0.072; Network: lead_role_count=+0.071; Network: max_betweenness_centrality=+0.055,release_year_parsed=-0.281; Topic 15 proportion=-0.080; Embedding PC 06=-0.052; Network: top1_eigenvector_centrality=-0.052; Topic 10 proportion=-0.051,"Top features pushing probability up: Network: mean_clustering_coefficient (+0.106 log-odds), Topic 01 proportion (+0.105 log-odds), Network: dialogue_gini (+0.072 log-odds). Top features pulling probability down: release_year_parsed (-0.281 log-odds), Topic 15 proportion (-0.080 log-odds), Embedding PC 06 (-0.052 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Horror
tt1742044,0.29689812660217285,0.0,Genre=Action=+0.274; Genre=Horror=+0.167; log(n_unique_characters)=+0.150; Embedding PC 05=+0.134; Embedding PC 11=+0.075,Embedding PC 03=-0.126; Network: lead_role_count=-0.102; Embedding PC 00=-0.072; Topic 08 proportion=-0.058; Network: max_betweenness_centrality=-0.044,"Top features pushing probability up: Genre=Action (+0.274 log-odds), Genre=Horror (+0.167 log-odds), log(n_unique_characters) (+0.150 log-odds). Top features pulling probability down: Embedding PC 03 (-0.126 log-odds), Network: lead_role_count (-0.102 log-odds), Embedding PC 00 (-0.072 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Music
tt0116905,-0.7529064416885376,0.0,Genre=Action=+0.196; Network: modularity=+0.103; Genre=Horror=+0.090; Topic 08 proportion=+0.082; log(total_action_chars)=+0.053,Network: lead_role_count=-0.112; release_year_parsed=-0.108; Genre=Romance=-0.106; Embedding PC 11=-0.095; Embedding PC 03=-0.092,"Top features pushing probability up: Genre=Action (+0.196 log-odds), Network: modularity (+0.103 log-odds), Genre=Horror (+0.090 log-odds). Top features pulling probability down: Network: lead_role_count (-0.112 log-odds), release_year_parsed (-0.108 log-odds), Genre=Romance (-0.106 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Drama
tt0258463,0.4832339882850647,0.0,Embedding PC 13=+0.196; Network: top1_eigenvector_centrality=+0.157; Network: lead_role_count=+0.154; Embedding PC 12=+0.143; Topic 01 proportion=+0.132,release_year_parsed=-0.146; Embedding PC 14=-0.106; Embedding PC 06=-0.104; Network: n_significant_characters=-0.093; Network: dialogue_gini=-0.061,"Top features pushing probability up: Embedding PC 13 (+0.196 log-odds), Network: top1_eigenvector_centrality (+0.157 log-odds), Network: lead_role_count (+0.154 log-odds). Top features pulling probability down: release_year_parsed (-0.146 log-odds), Embedding PC 14 (-0.106 log-odds), Embedding PC 06 (-0.104 log-odds).",0.6666666865348816,Refer,"Recommended Refer to human reader: at probability 0.667, expected losses from Greenlight ($16.7M) and Pass ($66.7M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Action
tt0165710,-0.500377893447876,0.0,Network: max_betweenness_centrality=+0.139; Genre=Romance=+0.100; Topic 10 proportion=+0.091; Network: top1_dialogue_share=+0.061; Network: top3_dialogue_share=+0.036,release_year_parsed=-0.155; topic_dominant_id=-0.090; Genre=Horror=-0.086; Genre=Action=-0.080; Network: lead_role_count=-0.078,"Top features pushing probability up: Network: max_betweenness_centrality (+0.139 log-odds), Genre=Romance (+0.100 log-odds), Topic 10 proportion (+0.091 log-odds). Top features pulling probability down: release_year_parsed (-0.155 log-odds), topic_dominant_id (-0.090 log-odds), Genre=Horror (-0.086 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Comedy
tt0089218,-0.13011011481285095,0.0,release_year_parsed=+0.188; Network: lead_role_count=+0.080; Topic 15 proportion=+0.071; Network: n_significant_characters=+0.062; Network: top1_dialogue_share=+0.053,Genre=Romance=-0.108; Genre=Action=-0.089; Network: max_betweenness_centrality=-0.074; Embedding PC 14=-0.073; Embedding PC 05=-0.069,"Top features pushing probability up: release_year_parsed (+0.188 log-odds), Network: lead_role_count (+0.080 log-odds), Topic 15 proportion (+0.071 log-odds). Top features pulling probability down: Genre=Romance (-0.108 log-odds), Genre=Action (-0.089 log-odds), Network: max_betweenness_centrality (-0.074 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Adventure
tt0190590,0.3794333338737488,0.0,Genre=Horror=+0.443; Topic 17 proportion=+0.139; Topic 15 proportion=+0.126; Network: n_significant_characters=+0.121; Embedding PC 06=+0.097,Genre=Romance=-0.199; Genre=Action=-0.116; release_year_parsed=-0.113; Network: lead_role_count=-0.083; Embedding PC 08=-0.069,"Top features pushing probability up: Genre=Horror (+0.443 log-odds), Topic 17 proportion (+0.139 log-odds), Topic 15 proportion (+0.126 log-odds). Top features pulling probability down: Genre=Romance (-0.199 log-odds), Genre=Action (-0.116 log-odds), release_year_parsed (-0.113 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Adventure
tt1568911,-0.02020246908068657,0.0,Genre=Action=+0.229; Topic 15 proportion=+0.095; Network: top1_dialogue_share=+0.084; Embedding PC 03=+0.081; Embedding PC 06=+0.068,release_year_parsed=-0.093; Network: max_betweenness_centrality=-0.084; Topic 08 proportion=-0.079; Topic 07 proportion=-0.076; Embedding PC 07=-0.070,"Top features pushing probability up: Genre=Action (+0.229 log-odds), Topic 15 proportion (+0.095 log-odds), Network: top1_dialogue_share (+0.084 log-odds). Top features pulling probability down: release_year_parsed (-0.093 log-odds), Network: max_betweenness_centrality (-0.084 log-odds), Topic 08 proportion (-0.079 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,War
tt0443649,0.26328253746032715,0.0,Genre=Horror=+0.303; Topic 17 proportion=+0.141; Topic 15 proportion=+0.091; topic_dominant_id=+0.084; Network: dialogue_gini=+0.065,Network: n_significant_characters=-0.135; Embedding PC 03=-0.108; release_year_parsed=-0.097; Genre=Action=-0.092; Network: top1_eigenvector_centrality=-0.077,"Top features pushing probability up: Genre=Horror (+0.303 log-odds), Topic 17 proportion (+0.141 log-odds), Topic 15 proportion (+0.091 log-odds). Top features pulling probability down: Network: n_significant_characters (-0.135 log-odds), Embedding PC 03 (-0.108 log-odds), release_year_parsed (-0.097 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Adventure
tt2120120,0.4975946843624115,0.0,Network: max_betweenness_centrality=+0.238; Genre=Science Fiction=+0.186; topic_dominant_id=+0.116; Genre=Romance=+0.110; Embedding PC 04=+0.102,Genre=Horror=-0.149; Network: lead_role_count=-0.085; Genre=Action=-0.079; release_year_parsed=-0.068; Embedding PC 05=-0.060,"Top features pushing probability up: Network: max_betweenness_centrality (+0.238 log-odds), Genre=Science Fiction (+0.186 log-odds), topic_dominant_id (+0.116 log-odds). Top features pulling probability down: Genre=Horror (-0.149 log-odds), Network: lead_role_count (-0.085 log-odds), Genre=Action (-0.079 log-odds).",0.6666666865348816,Refer,"Recommended Refer to human reader: at probability 0.667, expected losses from Greenlight ($16.7M) and Pass ($66.7M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Action
tt2053425,-0.14382722973823547,0.0,Topic 12 proportion=+0.120; Network: top1_dialogue_share=+0.113; Embedding PC 03=+0.106; Network: lead_role_count=+0.103; Network: modularity=+0.099,Genre=Romance=-0.143; release_year_parsed=-0.136; Embedding PC 14=-0.119; Network: n_significant_characters=-0.097; Network: max_betweenness_centrality=-0.072,"Top features pushing probability up: Topic 12 proportion (+0.120 log-odds), Network: top1_dialogue_share (+0.113 log-odds), Embedding PC 03 (+0.106 log-odds). Top features pulling probability down: Genre=Romance (-0.143 log-odds), release_year_parsed (-0.136 log-odds), Embedding PC 14 (-0.119 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Drama
tt2361509,0.9471059441566467,0.0,Network: max_betweenness_centrality=+0.171; Network: top1_dialogue_share=+0.158; Embedding PC 14=+0.149; Network: lead_role_count=+0.147; Genre=Science Fiction=+0.126,release_year_parsed=-0.060; Topic 15 proportion=-0.055; Network: modularity=-0.053; Network: top1_eigenvector_centrality=-0.049; Embedding PC 13=-0.046,"Top features pushing probability up: Network: max_betweenness_centrality (+0.171 log-odds), Network: top1_dialogue_share (+0.158 log-odds), Embedding PC 14 (+0.149 log-odds). Top features pulling probability down: release_year_parsed (-0.060 log-odds), Topic 15 proportion (-0.055 log-odds), Network: modularity (-0.053 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0366627,-0.35373786091804504,0.0,Genre=Horror=+0.151; Network: lead_role_count=+0.124; Network: top1_eigenvector_centrality=+0.122; Embedding PC 00=+0.082; Genre=Thriller=+0.070,release_year_parsed=-0.139; Embedding PC 14=-0.131; Topic 01 proportion=-0.112; Genre=Romance=-0.106; Topic 15 proportion=-0.094,"Top features pushing probability up: Genre=Horror (+0.151 log-odds), Network: lead_role_count (+0.124 log-odds), Network: top1_eigenvector_centrality (+0.122 log-odds). Top features pulling probability down: release_year_parsed (-0.139 log-odds), Embedding PC 14 (-0.131 log-odds), Topic 01 proportion (-0.112 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Thriller
tt0118771,0.562749981880188,0.0,Network: mean_clustering_coefficient=+0.199; Network: max_betweenness_centrality=+0.149; Embedding PC 12=+0.127; Network: dialogue_gini=+0.123; Embedding PC 06=+0.107,release_year_parsed=-0.091; topic_dominant_id=-0.051; Network: top1_eigenvector_centrality=-0.051; Topic 18 proportion=-0.049; Topic 10 proportion=-0.047,"Top features pushing probability up: Network: mean_clustering_coefficient (+0.199 log-odds), Network: max_betweenness_centrality (+0.149 log-odds), Embedding PC 12 (+0.127 log-odds). Top features pulling probability down: release_year_parsed (-0.091 log-odds), topic_dominant_id (-0.051 log-odds), Network: top1_eigenvector_centrality (-0.051 log-odds).",0.6666666865348816,Refer,"Recommended Refer to human reader: at probability 0.667, expected losses from Greenlight ($16.7M) and Pass ($66.7M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Crime
tt0025316,1.276891827583313,0.0,release_year_parsed=+1.403; Embedding PC 12=+0.200; Genre=Science Fiction=+0.136; Genre=Horror=+0.062; Embedding PC 00=+0.057,Genre=Romance=-0.081; Network: lead_role_count=-0.081; Topic 15 proportion=-0.068; Topic 13 proportion=-0.061; Topic 10 proportion=-0.052,"Top features pushing probability up: release_year_parsed (+1.403 log-odds), Embedding PC 12 (+0.200 log-odds), Genre=Science Fiction (+0.136 log-odds). Top features pulling probability down: Genre=Romance (-0.081 log-odds), Network: lead_role_count (-0.081 log-odds), Topic 15 proportion (-0.068 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0305206,0.012608930468559265,0.0,Genre=Horror=+0.165; Genre=Science Fiction=+0.143; Network: top1_dialogue_share=+0.115; Embedding PC 01=+0.088; Genre=Drama=+0.088,Network: lead_role_count=-0.169; release_year_parsed=-0.126; Topic 10 proportion=-0.087; Embedding PC 05=-0.066; Topic 01 proportion=-0.061,"Top features pushing probability up: Genre=Horror (+0.165 log-odds), Genre=Science Fiction (+0.143 log-odds), Network: top1_dialogue_share (+0.115 log-odds). Top features pulling probability down: Network: lead_role_count (-0.169 log-odds), release_year_parsed (-0.126 log-odds), Topic 10 proportion (-0.087 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Comedy
tt0097322,0.2280915081501007,0.0,Topic 12 proportion=+0.206; release_year_parsed=+0.204; Network: top1_dialogue_share=+0.117; Genre=Romance=+0.096; Topic 07 proportion=+0.080,Topic 10 proportion=-0.083; Genre=Action=-0.078; Genre=Horror=-0.077; Topic 15 proportion=-0.069; Topic 13 proportion=-0.057,"Top features pushing probability up: Topic 12 proportion (+0.206 log-odds), release_year_parsed (+0.204 log-odds), Network: top1_dialogue_share (+0.117 log-odds). Top features pulling probability down: Topic 10 proportion (-0.083 log-odds), Genre=Action (-0.078 log-odds), Genre=Horror (-0.077 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Comedy
tt1675192,0.7916297912597656,0.0,Topic 12 proportion=+0.198; Genre=Science Fiction=+0.140; Embedding PC 14=+0.084; Topic 07 proportion=+0.080; Genre=Horror=+0.074,Network: top1_eigenvector_centrality=-0.118; release_year_parsed=-0.107; Topic 15 proportion=-0.076; Embedding PC 03=-0.072; Topic 10 proportion=-0.067,"Top features pushing probability up: Topic 12 proportion (+0.198 log-odds), Genre=Science Fiction (+0.140 log-odds), Embedding PC 14 (+0.084 log-odds). Top features pulling probability down: Network: top1_eigenvector_centrality (-0.118 log-odds), release_year_parsed (-0.107 log-odds), Topic 15 proportion (-0.076 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Thriller
tt5439812,0.10502886772155762,0.0,Genre=Horror=+0.127; Embedding PC 13=+0.110; Genre=Thriller=+0.081; Topic 01 proportion=+0.072; Embedding PC 14=+0.062,Network: top1_eigenvector_centrality=-0.157; release_year_parsed=-0.143; Network: n_significant_characters=-0.120; Embedding PC 06=-0.095; Genre=Action=-0.059,"Top features pushing probability up: Genre=Horror (+0.127 log-odds), Embedding PC 13 (+0.110 log-odds), Genre=Thriller (+0.081 log-odds). Top features pulling probability down: Network: top1_eigenvector_centrality (-0.157 log-odds), release_year_parsed (-0.143 log-odds), Network: n_significant_characters (-0.120 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Comedy
tt7668870,0.6270738244056702,0.0,Network: lead_role_count=+0.281; Topic 01 proportion=+0.206; Network: mean_clustering_coefficient=+0.142; Network: max_betweenness_centrality=+0.115; Network: dialogue_gini=+0.099,Genre=Horror=-0.186; Network: top1_dialogue_share=-0.121; release_year_parsed=-0.079; Topic 11 proportion=-0.053; Embedding PC 05=-0.053,"Top features pushing probability up: Network: lead_role_count (+0.281 log-odds), Topic 01 proportion (+0.206 log-odds), Network: mean_clustering_coefficient (+0.142 log-odds). Top features pulling probability down: Genre=Horror (-0.186 log-odds), Network: top1_dialogue_share (-0.121 log-odds), release_year_parsed (-0.079 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Thriller
tt5104604,0.43373873829841614,0.0,Genre=Horror=+0.419; Genre=Science Fiction=+0.134; Topic 17 proportion=+0.124; Topic 15 proportion=+0.107; Embedding PC 04=+0.100,Genre=Romance=-0.141; Network: lead_role_count=-0.119; Embedding PC 11=-0.102; release_year_parsed=-0.093; Network: top1_dialogue_share=-0.086,"Top features pushing probability up: Genre=Horror (+0.419 log-odds), Genre=Science Fiction (+0.134 log-odds), Topic 17 proportion (+0.124 log-odds). Top features pulling probability down: Genre=Romance (-0.141 log-odds), Network: lead_role_count (-0.119 log-odds), Embedding PC 11 (-0.102 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Adventure
tt1458175,1.0044535398483276,0.0,Genre=Action=+0.204; Embedding PC 03=+0.202; Network: modularity=+0.193; log(n_scenes)=+0.173; Embedding PC 05=+0.169,Topic 15 proportion=-0.115; Network: top1_eigenvector_centrality=-0.084; release_year_parsed=-0.063; Genre=Romance=-0.057; Topic 10 proportion=-0.048,"Top features pushing probability up: Genre=Action (+0.204 log-odds), Embedding PC 03 (+0.202 log-odds), Network: modularity (+0.193 log-odds). Top features pulling probability down: Topic 15 proportion (-0.115 log-odds), Network: top1_eigenvector_centrality (-0.084 log-odds), release_year_parsed (-0.063 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",1,Romance
tt2080374,1.08353590965271,0.0,Embedding PC 13=+0.440; Embedding PC 06=+0.167; Genre=Horror=+0.135; Network: top1_eigenvector_centrality=+0.133; Topic 12 proportion=+0.106,Genre=Romance=-0.151; release_year_parsed=-0.084; Topic 18 proportion=-0.045; Embedding PC 05=-0.038; Network: lead_role_count=-0.034,"Top features pushing probability up: Embedding PC 13 (+0.440 log-odds), Embedding PC 06 (+0.167 log-odds), Genre=Horror (+0.135 log-odds). Top features pulling probability down: Genre=Romance (-0.151 log-odds), release_year_parsed (-0.084 log-odds), Topic 18 proportion (-0.045 log-odds).",0.7124999761581421,Refer,"Recommended Refer to human reader: at probability 0.712, expected losses from Greenlight ($14.4M) and Pass ($71.2M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Drama
tt0108327,0.1121191531419754,0.0,Embedding PC 12=+0.140; Topic 12 proportion=+0.137; Embedding PC 10=+0.130; Genre=Romance=+0.085; Topic 10 proportion=+0.064,release_year_parsed=-0.106; Embedding PC 03=-0.104; Network: lead_role_count=-0.080; Network: dialogue_gini=-0.065; Network: top1_eigenvector_centrality=-0.060,"Top features pushing probability up: Embedding PC 12 (+0.140 log-odds), Topic 12 proportion (+0.137 log-odds), Embedding PC 10 (+0.130 log-odds). Top features pulling probability down: release_year_parsed (-0.106 log-odds), Embedding PC 03 (-0.104 log-odds), Network: lead_role_count (-0.080 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Drama
tt0093693,0.24719472229480743,0.0,Genre=Science Fiction=+0.254; Network: max_betweenness_centrality=+0.163; release_year_parsed=+0.121; Genre=Horror=+0.079; Network: n_significant_characters=+0.068,Genre=Romance=-0.167; Network: lead_role_count=-0.117; Embedding PC 08=-0.079; Network: top1_dialogue_share=-0.066; Topic 15 proportion=-0.065,"Top features pushing probability up: Genre=Science Fiction (+0.254 log-odds), Network: max_betweenness_centrality (+0.163 log-odds), release_year_parsed (+0.121 log-odds). Top features pulling probability down: Genre=Romance (-0.167 log-odds), Network: lead_role_count (-0.117 log-odds), Embedding PC 08 (-0.079 log-odds).",0.5600000023841858,Refer,"Recommended Refer to human reader: at probability 0.560, expected losses from Greenlight ($22.0M) and Pass ($56.0M) both exceed the human-reader cost ($5.0K). Manual review is preferred.",0,Comedy
